item,itemLabel
http://www.wikidata.org/entity/Q117613435,cryostratigraphy
http://www.wikidata.org/entity/Q117727634,new philology
http://www.wikidata.org/entity/Q118135396,educational personnel training
http://www.wikidata.org/entity/Q118152682,gender theory
http://www.wikidata.org/entity/Q118212941,industrial economics
http://www.wikidata.org/entity/Q118227618,library economics
http://www.wikidata.org/entity/Q118281138,literature
http://www.wikidata.org/entity/Q118323427,annelidology
http://www.wikidata.org/entity/Q118369303,virolinguistics
http://www.wikidata.org/entity/Q118482223,school business administration
http://www.wikidata.org/entity/Q118489408,video game research
http://www.wikidata.org/entity/Q118541692,modern litterature and language
http://www.wikidata.org/entity/Q118720234,presidential studies
http://www.wikidata.org/entity/Q118744842,new technology
http://www.wikidata.org/entity/Q118793198,radio engineering
http://www.wikidata.org/entity/Q118874912,Catholic studies
http://www.wikidata.org/entity/Q118875373,critical autism studies
http://www.wikidata.org/entity/Q118906198,Fashion psychology
http://www.wikidata.org/entity/Q118929282,politics in Northern Cyprus
http://www.wikidata.org/entity/Q118930251,economics of communications
http://www.wikidata.org/entity/Q118970497,machine unlearning
http://www.wikidata.org/entity/Q118984366,social data science
http://www.wikidata.org/entity/Q118987766,South and Southeast Asian languages
http://www.wikidata.org/entity/Q119003028,art studies
http://www.wikidata.org/entity/Q119003958,family demography
http://www.wikidata.org/entity/Q119021657,Africanistics
http://www.wikidata.org/entity/Q119103977,make-up arts
http://www.wikidata.org/entity/Q119175782,desert science
http://www.wikidata.org/entity/Q119203271,postcolonialism application in Africa
http://www.wikidata.org/entity/Q119204227,college teaching
http://www.wikidata.org/entity/Q119285919,Dress history
http://www.wikidata.org/entity/Q119292336,Occitan studies
http://www.wikidata.org/entity/Q119348104,Post-translation studies
http://www.wikidata.org/entity/Q119441624,Arthurian Studies
http://www.wikidata.org/entity/Q119459871,educational change
http://www.wikidata.org/entity/Q119465868,health architecture
http://www.wikidata.org/entity/Q119465881,tourism planning
http://www.wikidata.org/entity/Q119585104,biological fluid mechanics
http://www.wikidata.org/entity/Q119853693,hermeneutic phenomenology
http://www.wikidata.org/entity/Q120187797,Aglipayan ecclesiology
http://www.wikidata.org/entity/Q120198045,urban education
http://www.wikidata.org/entity/Q120200571,sociology of change
http://www.wikidata.org/entity/Q120200947,student sociology
http://www.wikidata.org/entity/Q120269639,television engineering
http://www.wikidata.org/entity/Q120328747,metalexicography
http://www.wikidata.org/entity/Q120367159,Saami language and literature
http://www.wikidata.org/entity/Q105580397,computational philosophy
http://www.wikidata.org/entity/Q105582462,biology of colour
http://www.wikidata.org/entity/Q105590653,gain of function research
http://www.wikidata.org/entity/Q105596644,wood science
http://www.wikidata.org/entity/Q105661746,personnel counseling
http://www.wikidata.org/entity/Q105664001,vocational agriculture
http://www.wikidata.org/entity/Q105664419,Construction Technology
http://www.wikidata.org/entity/Q105695033,educational administration and supervision
http://www.wikidata.org/entity/Q105725102,operations analysis
http://www.wikidata.org/entity/Q105749607,nursing service administration
http://www.wikidata.org/entity/Q105771153,aeronautical systems
http://www.wikidata.org/entity/Q105771305,health workforce policy
http://www.wikidata.org/entity/Q105782689,national affairs
http://www.wikidata.org/entity/Q105809559,glossography
http://www.wikidata.org/entity/Q105812576,strategic policy
http://www.wikidata.org/entity/Q105834508,Q105834508
http://www.wikidata.org/entity/Q105858118,"logic, computation and methodology"
http://www.wikidata.org/entity/Q105870754,aeronautical electronics
http://www.wikidata.org/entity/Q105898109,integrative biology
http://www.wikidata.org/entity/Q105972375,Straintronics
http://www.wikidata.org/entity/Q105974518,climate change and human mobility
http://www.wikidata.org/entity/Q105981125,computer systems
http://www.wikidata.org/entity/Q105989597,subterranean biology
http://www.wikidata.org/entity/Q106028892,public personnel management
http://www.wikidata.org/entity/Q106095662,military theater operations
http://www.wikidata.org/entity/Q106099091,vertebrate embryology
http://www.wikidata.org/entity/Q106099201,reptile anatomy
http://www.wikidata.org/entity/Q106099227,paleoherpetology
http://www.wikidata.org/entity/Q106134426,engineering electronics
http://www.wikidata.org/entity/Q106136048,indigenous journalism
http://www.wikidata.org/entity/Q106139468,paleomammalogy
http://www.wikidata.org/entity/Q106148843,baroque flute performance
http://www.wikidata.org/entity/Q106148879,flute performance
http://www.wikidata.org/entity/Q106151920,wildlife recovery
http://www.wikidata.org/entity/Q106163201,harp performance
http://www.wikidata.org/entity/Q106195625,coaching
http://www.wikidata.org/entity/Q106293524,harpsichord performance
http://www.wikidata.org/entity/Q106321083,marine genomics
http://www.wikidata.org/entity/Q106371433,industrial and product design studies
http://www.wikidata.org/entity/Q106372013,civil engineering studies
http://www.wikidata.org/entity/Q106372193,water resources engineering and management
http://www.wikidata.org/entity/Q106387954,earth science studies
http://www.wikidata.org/entity/Q106406187,jazz performance
http://www.wikidata.org/entity/Q106421780,bassoon performance
http://www.wikidata.org/entity/Q106484750,Q106484750
http://www.wikidata.org/entity/Q106508917,Biogerontology
http://www.wikidata.org/entity/Q106511866,perceptual-motor process
http://www.wikidata.org/entity/Q106512225,airpower strategy
http://www.wikidata.org/entity/Q106518613,aerospace science
http://www.wikidata.org/entity/Q106545901,Q106545901
http://www.wikidata.org/entity/Q106573138,marine affairs
http://www.wikidata.org/entity/Q106594369,Michael Jackson Studies
http://www.wikidata.org/entity/Q106595016,American Indian law
http://www.wikidata.org/entity/Q106597211,criminal justice
http://www.wikidata.org/entity/Q106604818,plant evolutionary biology
http://www.wikidata.org/entity/Q106613150,military logistics management
http://www.wikidata.org/entity/Q106626993,comptrollership
http://www.wikidata.org/entity/Q106669844,citizenship and social development
http://www.wikidata.org/entity/Q106696937,Land change science
http://www.wikidata.org/entity/Q106859820,numerical ecology
http://www.wikidata.org/entity/Q106918389,salt lake ecology
http://www.wikidata.org/entity/Q106918412,sagebrush steppe ecology
http://www.wikidata.org/entity/Q106918414,steppe ecology
http://www.wikidata.org/entity/Q106961278,weapons and systems engineering
http://www.wikidata.org/entity/Q106991653,clarinet performance
http://www.wikidata.org/entity/Q107015976,scientonomy
http://www.wikidata.org/entity/Q107020229,marine systems engineering
http://www.wikidata.org/entity/Q107020707,international security studies
http://www.wikidata.org/entity/Q107025633,diplomatic history of the United States
http://www.wikidata.org/entity/Q107040808,throat surgery
http://www.wikidata.org/entity/Q107094241,industrial education
http://www.wikidata.org/entity/Q107095915,Latin and South American history
http://www.wikidata.org/entity/Q107105866,psychological services
http://www.wikidata.org/entity/Q107113602,information systems technology
http://www.wikidata.org/entity/Q107123912,systems technology
http://www.wikidata.org/entity/Q107123976,emergency and disaster management
http://www.wikidata.org/entity/Q107124783,ordnance engineering
http://www.wikidata.org/entity/Q107154480,paleomalacology
http://www.wikidata.org/entity/Q107155520,national security studies
http://www.wikidata.org/entity/Q107183471,opera production
http://www.wikidata.org/entity/Q107217372,vernal pool ecology
http://www.wikidata.org/entity/Q107228380,marine transportation
http://www.wikidata.org/entity/Q107267429,marine mammalogy
http://www.wikidata.org/entity/Q107268129,oratory
http://www.wikidata.org/entity/Q107278364,cliff ecology
http://www.wikidata.org/entity/Q107278510,canal ecology
http://www.wikidata.org/entity/Q107286734,positive computing
http://www.wikidata.org/entity/Q107287417,earth and planetary science
http://www.wikidata.org/entity/Q107292784,Biomagnetics
http://www.wikidata.org/entity/Q107292942,growth of scholarly literature
http://www.wikidata.org/entity/Q107327315,computer information science
http://www.wikidata.org/entity/Q107331442,music therapy
http://www.wikidata.org/entity/Q107337904,special operations low intensity conflict
http://www.wikidata.org/entity/Q107337955,international strategic studies
http://www.wikidata.org/entity/Q107340542,manpower systems analysis
http://www.wikidata.org/entity/Q107344275,strategic history
http://www.wikidata.org/entity/Q107345988,auditory neuroscience
http://www.wikidata.org/entity/Q107361725,journalism and mass communication
http://www.wikidata.org/entity/Q107364261,litigation
http://www.wikidata.org/entity/Q107373802,stage direction for opera
http://www.wikidata.org/entity/Q109984820,Aboriginal and Torres Strait Islander land and water management
http://www.wikidata.org/entity/Q110027976,obesity research
http://www.wikidata.org/entity/Q110093561,cancer genetics
http://www.wikidata.org/entity/Q110093910,satellite communications
http://www.wikidata.org/entity/Q110093993,automotive safety engineering
http://www.wikidata.org/entity/Q110094650,granular mechanics
http://www.wikidata.org/entity/Q110105899,traditional Chinese veterinary medicine
http://www.wikidata.org/entity/Q110155603,liturgical studies
http://www.wikidata.org/entity/Q110164233,Americanism
http://www.wikidata.org/entity/Q110231341,Bioinformatics and computational biology
http://www.wikidata.org/entity/Q110231626,"agricultural, veterinary and food sciences"
http://www.wikidata.org/entity/Q110231638,Agricultural biotechnology diagnostics (incl. biosensors)
http://www.wikidata.org/entity/Q110245063,veterinary science
http://www.wikidata.org/entity/Q110245095,veterinary bacteriology
http://www.wikidata.org/entity/Q110245130,veterinary anaesthesiology and intensive care
http://www.wikidata.org/entity/Q110245169,veterinary anatomy and physiology
http://www.wikidata.org/entity/Q110245171,veterinary diagnosis and diagnostics
http://www.wikidata.org/entity/Q110245393,quantity surveying
http://www.wikidata.org/entity/Q110245423,analytical spectrometry
http://www.wikidata.org/entity/Q110245428,macromolecular materials research
http://www.wikidata.org/entity/Q110245453,theory and design of materials
http://www.wikidata.org/entity/Q110245486,theoretical and computational chemistry
http://www.wikidata.org/entity/Q110246148,"Testing, assessment and psychometrics"
http://www.wikidata.org/entity/Q110252149,Agricultural marine biotechnology
http://www.wikidata.org/entity/Q110252205,Livestock cloning
http://www.wikidata.org/entity/Q110252240,"Agriculture, land and farm management"
http://www.wikidata.org/entity/Q110252296,agricultural land planning
http://www.wikidata.org/entity/Q110252314,Agricultural production systems simulation
http://www.wikidata.org/entity/Q110252322,Agricultural spatial analysis and modelling
http://www.wikidata.org/entity/Q110252329,agricultural systems analysis and modelling
http://www.wikidata.org/entity/Q110252335,"Farm management, rural management and agribusiness"
http://www.wikidata.org/entity/Q110252339,Germplasm management
http://www.wikidata.org/entity/Q110252355,Sustainable agricultural development
http://www.wikidata.org/entity/Q110252455,Environmental studies in animal production
http://www.wikidata.org/entity/Q110252479,crop and pasture production
http://www.wikidata.org/entity/Q110252680,"Māori culture, language and history"
http://www.wikidata.org/entity/Q110252710,conservation of Māori heritage
http://www.wikidata.org/entity/Q110252734,Māori archaeology
http://www.wikidata.org/entity/Q110252809,Māori cultural history
http://www.wikidata.org/entity/Q110252862,"Māori curatorial, archives and museum studies"
http://www.wikidata.org/entity/Q110256118,Modern International Studies
http://www.wikidata.org/entity/Q110257133,queer musicology
http://www.wikidata.org/entity/Q110259383,organic green chemistry
http://www.wikidata.org/entity/Q110259434,Automotive engineering materials
http://www.wikidata.org/entity/Q110259460,Computational physiology
http://www.wikidata.org/entity/Q110259463,Behavioural epidemiology
http://www.wikidata.org/entity/Q110267069,Māori ethics
http://www.wikidata.org/entity/Q110267075,Māori linguistics and languages
http://www.wikidata.org/entity/Q110267078,"Māori literature, journalism and professional writing"
