
item,itemLabel,itemDescription,enwiki,period,periodLabel,start,end,instance,instanceLabel
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,"triple bay arch located outside walls of Dura-Europos c.1.7 km NW of Palmyrene Gate; inscription dedicated to Trajan by Legio III Cyrenaica, duplicated on each side of arch",,http://www.wikidata.org/entity/Q123438122,"Arsacid Period, Dura-Europos (Syria)",0116-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/906b2deb4cfd6786089eac74526f64af,http://www.wikidata.org/entity/Q10855061,archaeological find
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,"triple bay arch located outside walls of Dura-Europos c.1.7 km NW of Palmyrene Gate; inscription dedicated to Trajan by Legio III Cyrenaica, duplicated on each side of arch",,http://www.wikidata.org/entity/Q123438122,"Arsacid Period, Dura-Europos (Syria)",0116-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/906b2deb4cfd6786089eac74526f64af,http://www.wikidata.org/entity/Q90766967,building inscription
http://www.wikidata.org/entity/Q121301899,Arch of Trajan at Dura-Europos,"triple bay arch located outside walls of Dura-Europos c.1.7 km NW of Palmyrene Gate; inscription dedicated to Trajan by Legio III Cyrenaica, duplicated on each side of arch",,http://www.wikidata.org/entity/Q123438122,"Arsacid Period, Dura-Europos (Syria)",0116-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/906b2deb4cfd6786089eac74526f64af,http://www.wikidata.org/entity/Q125323109,honorary inscription
http://www.wikidata.org/entity/Q40169,Assyria,Roman province (116–118 AD),Assyria (Roman province),http://www.wikidata.org/entity/Q2277,Roman Empire,0116-01-01T00:00:00Z,0118-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182547,Roman province
http://www.wikidata.org/entity/Q765845,Mesopotamia,Province of the Roman Empire,Mesopotamia (Roman province),http://www.wikidata.org/entity/Q2277,Roman Empire,0116-01-01T00:00:00Z,0637-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182547,Roman province
http://www.wikidata.org/entity/Q1669578,Syria Palaestina,Province of the Roman Empire (132–390 CE),Syria Palaestina,http://www.wikidata.org/entity/Q15843470,Roman Palestine,0135-01-01T00:00:00Z,0390-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182547,Roman province
http://www.wikidata.org/entity/Q1577089,Dura-Europos synagogue,"an ancient synagogue uncovered at Dura-Europos, Syria, in 1932. The last phase of construction was dated by an Aramaic inscription to 244 AD, making it one of the oldest synagogues in the world",Dura-Europos synagogue,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0150-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q210272,cultural heritage
http://www.wikidata.org/entity/Q1577089,Dura-Europos synagogue,"an ancient synagogue uncovered at Dura-Europos, Syria, in 1932. The last phase of construction was dated by an Aramaic inscription to 244 AD, making it one of the oldest synagogues in the world",Dura-Europos synagogue,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0150-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q814254,feature
http://www.wikidata.org/entity/Q1577089,Dura-Europos synagogue,"an ancient synagogue uncovered at Dura-Europos, Syria, in 1932. The last phase of construction was dated by an Aramaic inscription to 244 AD, making it one of the oldest synagogues in the world",Dura-Europos synagogue,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0150-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q96377522,synagogue ruin
http://www.wikidata.org/entity/Q111659380,persecution of Christians under Marcus Aurelius,(161–180),,http://www.wikidata.org/entity/Q5373963,Reign of Marcus Aurelius,0161-01-01T00:00:00Z,0180-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1078506,persecution of Christians in the Roman Empire
http://www.wikidata.org/entity/Q5373963,Reign of Marcus Aurelius,Roman Empire from 161 to 180,Reign of Marcus Aurelius,http://www.wikidata.org/entity/Q2277,Roman Empire,0161-03-06T00:00:00Z,0180-03-16T00:00:00Z,http://www.wikidata.org/entity/Q7310094,reign
http://www.wikidata.org/entity/Q5373963,Reign of Marcus Aurelius,Roman Empire from 161 to 180,Reign of Marcus Aurelius,http://www.wikidata.org/entity/Q2277,Roman Empire,0161-03-06T00:00:00Z,0180-03-16T00:00:00Z,http://www.wikidata.org/entity/Q20127274,certain aspects of a person's life
http://www.wikidata.org/entity/Q274488,Eastern Wu,one of the Three Kingdoms of China (222-280),Eastern Wu,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0198-01-01T00:00:00Z,0280-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q133616810,Bourton Grounds Roman site,"Roman archaeological site near Buckingham, United Kingdom",,http://www.wikidata.org/entity/Q131987978,Romano-British period,0200-01-01T00:00:00Z,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q21752084,Roman archaeological site
http://www.wikidata.org/entity/Q27150039,Coele-Syria,Roman province from 198 to end of 4th century,Coele Syria (Roman province),http://www.wikidata.org/entity/Q1747689,Ancient Rome,0200-01-01T00:00:00Z,0395-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182547,Roman province
http://www.wikidata.org/entity/Q1187226,Jiaozhou,"province of early medieval China in northern Vietnam, often including parts of present-day Guangdong and Guangxi",Jiaozhou (region),http://www.wikidata.org/entity/Q3477199,Second Chinese domination of Vietnam,0203-01-01T00:00:00Z,0679-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1070912,zhou
http://www.wikidata.org/entity/Q48350193,RIC IV Geta 59A,type of coin in Roman Imperial Coinage,,http://www.wikidata.org/entity/Q2277,Roman Empire,0209-01-01T00:00:00Z,0209-01-01T00:00:00Z,http://www.wikidata.org/entity/Q41207,coin
http://www.wikidata.org/entity/Q48350193,RIC IV Geta 59A,type of coin in Roman Imperial Coinage,,http://www.wikidata.org/entity/Q2277,Roman Empire,0209-01-01T00:00:00Z,0209-01-01T00:00:00Z,http://www.wikidata.org/entity/Q113813711,coin type
http://www.wikidata.org/entity/Q3800893,Barbarian invasion of the 3rd century,barbarian invasions against the Roman Empire in the 3rd century,Barbarian invasions into the Roman Empire of the 3rd century,http://www.wikidata.org/entity/Q2277,Roman Empire,0212-01-01T00:00:00Z,0305-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11514315,historical period
http://www.wikidata.org/entity/Q320930,Cao Wei,"ancient Chinese state (220–265); one of the three major states in the Three Kingdoms period, with capital at Luoyang",Cao Wei,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0220-01-01T00:00:00Z,0265-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1292119,style
http://www.wikidata.org/entity/Q320930,Cao Wei,"ancient Chinese state (220–265); one of the three major states in the Three Kingdoms period, with capital at Luoyang",Cao Wei,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0220-01-01T00:00:00Z,0265-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
http://www.wikidata.org/entity/Q320930,Cao Wei,"ancient Chinese state (220–265); one of the three major states in the Three Kingdoms period, with capital at Luoyang",Cao Wei,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0220-01-01T00:00:00Z,0265-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q1124716,Chinese Middle Ages,(220-1386),,http://www.wikidata.org/entity/Q12554,Middle Ages,0220-01-01T00:00:00Z,1368-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6428674,era
http://www.wikidata.org/entity/Q274488,Eastern Wu,one of the Three Kingdoms of China (222-280),Eastern Wu,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0221-01-01T00:00:00Z,0280-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q320925,Shu Han,former Chinese state during the Three Kingdoms era,Shu Han,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0221-01-01T00:00:00Z,0263-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q274488,Eastern Wu,one of the Three Kingdoms of China (222-280),Eastern Wu,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0229-01-01T00:00:00Z,0280-01-01T00:00:00Z,http://www.wikidata.org/entity/Q50068795,historical Chinese state
http://www.wikidata.org/entity/Q329838,Crisis of the Third Century,Roman Imperial government crisis (235–284),Crisis of the Third Century,http://www.wikidata.org/entity/Q787204,High Roman Empire,0235-01-01T00:00:00Z,0284-01-01T00:00:00Z,http://www.wikidata.org/entity/Q381072,crisis
http://www.wikidata.org/entity/Q329838,Crisis of the Third Century,Roman Imperial government crisis (235–284),Crisis of the Third Century,http://www.wikidata.org/entity/Q787204,High Roman Empire,0235-01-01T00:00:00Z,0284-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11514315,historical period
http://www.wikidata.org/entity/Q48981450,Gordian dynasty,short-lived 3rd-century Roman imperial dynasty,Gordian dynasty,http://www.wikidata.org/entity/Q787204,High Roman Empire,0236-01-01T00:00:00Z,0244-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q1276913,Novatianism,"Christian denomination, 251 - 8th century CE",Novatianism,http://www.wikidata.org/entity/Q51644,Early Christianity,0251-01-01T00:00:00Z,0750-01-01T00:00:00Z,http://www.wikidata.org/entity/Q879146,Christian denomination
http://www.wikidata.org/entity/Q859401,Three Rebellions in Shouchun,Revolts in the state of Cao Wei (251-258),Three Rebellions in Shouchun,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0251-01-01T00:00:00Z,0258-01-01T00:00:00Z,http://www.wikidata.org/entity/Q124734,rebellion
http://www.wikidata.org/entity/Q859401,Three Rebellions in Shouchun,Revolts in the state of Cao Wei (251-258),Three Rebellions in Shouchun,http://www.wikidata.org/entity/Q185043,Three Kingdoms,0251-01-01T00:00:00Z,0258-01-01T00:00:00Z,http://www.wikidata.org/entity/Q29430681,triad
http://www.wikidata.org/entity/Q113465824,Valerian dynasty,short-lived 3rd century Roman imperial dynasty,Valerian dynasty,http://www.wikidata.org/entity/Q329838,Crisis of the Third Century,0253-01-01T00:00:00Z,0268-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q113465824,Valerian dynasty,short-lived 3rd century Roman imperial dynasty,Valerian dynasty,http://www.wikidata.org/entity/Q2886278,Low Roman Empire,0253-01-01T00:00:00Z,0268-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q117857781,Roman countermine near Tower 19,"subterranean mine aimed at deterring the Sasanian Persian siege and eventual fall of Dura-Europos, source of a great deal of Roman military artifacts",,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0256-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q109607,ruins
http://www.wikidata.org/entity/Q117857781,Roman countermine near Tower 19,"subterranean mine aimed at deterring the Sasanian Persian siege and eventual fall of Dura-Europos, source of a great deal of Roman military artifacts",,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0256-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q210272,cultural heritage
http://www.wikidata.org/entity/Q117857781,Roman countermine near Tower 19,"subterranean mine aimed at deterring the Sasanian Persian siege and eventual fall of Dura-Europos, source of a great deal of Roman military artifacts",,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0256-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q814254,feature
http://www.wikidata.org/entity/Q117857781,Roman countermine near Tower 19,"subterranean mine aimed at deterring the Sasanian Persian siege and eventual fall of Dura-Europos, source of a great deal of Roman military artifacts",,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0256-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2065736,cultural property
http://www.wikidata.org/entity/Q117857781,Roman countermine near Tower 19,"subterranean mine aimed at deterring the Sasanian Persian siege and eventual fall of Dura-Europos, source of a great deal of Roman military artifacts",,http://www.wikidata.org/entity/Q123437479,"Roman Period, Dura-Europos (Syria)",0256-01-01T00:00:00Z,0256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q21573414,military tunnel
http://www.wikidata.org/entity/Q113403609,Caran dynasty,short-lived 3rd century Roman imperial dynasty,Caran dynasty,http://www.wikidata.org/entity/Q2886278,Low Roman Empire,0282-01-01T00:00:00Z,0285-01-01T00:00:00Z,http://www.wikidata.org/entity/Q164950,dynasty
http://www.wikidata.org/entity/Q98209187,late imperial Roman consul,,,http://www.wikidata.org/entity/Q2886278,Low Roman Empire,0284-01-01T00:00:00Z,0476-01-01T00:00:00Z,http://www.wikidata.org/entity/Q17279032,elective office
http://www.wikidata.org/entity/Q204802,Aquitania prima,Roman province,,http://www.wikidata.org/entity/Q2277,Roman Empire,0293-01-01T00:00:00Z,0700-01-01T00:00:00Z,http://www.wikidata.org/entity/Q34876,province
http://www.wikidata.org/entity/Q9030702,Mauretania Sitifensis,Roman province,Mauretania Sitifensis,http://www.wikidata.org/entity/Q2277,Roman Empire,0293-01-01T00:00:00Z,0585-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182547,Roman province
http://www.wikidata.org/entity/Q12899072,Diocese of Britain,Britain as division of the later Roman empire,Diocese of the Britains,http://www.wikidata.org/entity/Q2277,Roman Empire,0296-01-01T00:00:00Z,0410-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1235532,diocese of the Roman Empire
http://www.wikidata.org/entity/Q369692,Gallaecia,Roman province,Gallaecia,http://www.wikidata.org/entity/Q217050,late antiquity,0298-01-01T00:00:00Z,0409-01-01T00:00:00Z,http://www.wikidata.org/entity/Q182547,Roman province
http://www.wikidata.org/entity/Q6756480,Marcellus of Capua,Roman martyr,,http://www.wikidata.org/entity/Q787204,High Roman Empire,0300-01-01T00:00:00Z,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5,human
http://www.wikidata.org/entity/Q1500702,Mogollon culture,ethnic group,Mogollon culture,http://www.wikidata.org/entity/Q202390,pre-Columbian era,0300-01-01T00:00:00Z,1450-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8432,civilization
http://www.wikidata.org/entity/Q1500702,Mogollon culture,ethnic group,Mogollon culture,http://www.wikidata.org/entity/Q202390,pre-Columbian era,0300-01-01T00:00:00Z,1450-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q1500702,Mogollon culture,ethnic group,Mogollon culture,http://www.wikidata.org/entity/Q202390,pre-Columbian era,0300-01-01T00:00:00Z,1450-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3117863,isolated human group
http://www.wikidata.org/entity/Q133695038,Romano-Celtic temple at Weycock Hill,"late Romano-Celtic octagonal temple excavated at the end of the 19th century and in 1953 at Waltham St. Lawrence, United Kingdom",,http://www.wikidata.org/entity/Q131987978,Romano-British period,0300-01-01T00:00:00Z,0400-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1492515,Romano-Celtic temple
http://www.wikidata.org/entity/Q106690145,Tan Hiep Vishnu statue,Statue by Oc Eo culture,,http://www.wikidata.org/entity/Q32255025,Óc Eo culture,0300-01-01T00:00:00Z,0500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q179700,statue
http://www.wikidata.org/entity/Q106690145,Tan Hiep Vishnu statue,Statue by Oc Eo culture,,http://www.wikidata.org/entity/Q32255025,Óc Eo culture,0300-01-01T00:00:00Z,0500-01-01T00:00:00Z,http://www.wikidata.org/entity/Q386724,work
http://www.wikidata.org/entity/Q2867454,Tenam Puente,"archaeological site in Chiapas, Mexico",Tenam Puente,http://www.wikidata.org/entity/Q6073099,Mesoamerican Classic period,0300-01-01T00:00:00Z,1200-01-01T00:00:00Z,http://www.wikidata.org/entity/Q839954,archaeological site
http://www.wikidata.org/entity/Q1307407,Tiwanaku polity,Pre-Columbian polity based in the city of Tiwanaku in western Bolivia that extended around Lake Titicaca and Peru from 600 - 1000,Tiwanaku polity,http://www.wikidata.org/entity/Q202390,pre-Columbian era,0300-01-01T00:00:00Z,1150-01-01T00:00:00Z,http://www.wikidata.org/entity/Q8432,civilization
http://www.wikidata.org/entity/Q1307407,Tiwanaku polity,Pre-Columbian polity based in the city of Tiwanaku in western Bolivia that extended around Lake Titicaca and Peru from 600 - 1000,Tiwanaku polity,http://www.wikidata.org/entity/Q202390,pre-Columbian era,0300-01-01T00:00:00Z,1150-01-01T00:00:00Z,http://www.wikidata.org/entity/Q465299,archaeological culture
http://www.wikidata.org/entity/Q1307407,Tiwanaku polity,Pre-Columbian polity based in the city of Tiwanaku in western Bolivia that extended around Lake Titicaca and Peru from 600 - 1000,Tiwanaku polity,http://www.wikidata.org/entity/Q202390,pre-Columbian era,0300-01-01T00:00:00Z,1150-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3024240,historical country
