qid,label,list,backlinks
Q133884550,'operational oceanography',academic_only,0
Q105725102,'operations analysis',academic_only,0
Q24964794,'operations engineering',academic_only,0
Q1423657,'operations management',academic_only,7
Q194292,'operations research',academic_only,3
Q577555,'ophiology',academic_only,0
Q161437,'ophthalmology',academic_only,23
Q113129180,'ophthalmology and optometry',academic_only,3
Q618211,'optometry',academic_only,16
Q15900470,'oracle bone studies',academic_only,0
Q127522898,'oral biology',academic_only,0
Q7099386,'oral ecology',academic_only,0
Q121363877,'oral epidemiology',academic_only,0
Q70359543,'oral health',academic_only,2
Q558929,'oral history',academic_only,122
Q113096377,'oral implantology',academic_only,0
Q5362857,'oral kinesiology',academic_only,0
Q113468875,'oral rehabilitation',academic_only,0
Q64897501,'oral sciences',academic_only,0
Q107268129,'oratory',academic_only,2
Q107124783,'ordnance engineering',academic_only,0
Q105339166,'organ performance',academic_only,0
Q11351,'organic chemistry',academic_only,32
Q110259383,'organic green chemistry',academic_only,0
Q113208700,'organisational, interpersonal and intercultural communication',academic_only,3
Q112970918,'organization and management theory',academic_only,1
Q10611384,'organizational behavior management',academic_only,0
Q110406476,'organizational development',academic_only,2
Q3578710,'organizational economics',academic_only,1
Q2029930,'organizational studies',academic_only,12
Q2015243,'organogallium chemistry',academic_only,0
Q1297776,'organology',academic_only,0
Q651935,'organoyttrium chemistry',academic_only,0
Q23011509,'oriental archaeology',academic_only,0
Q32151132,'oriental history',academic_only,0
Q2030542,'oriental languages',academic_only,1
Q476294,'oriental studies',academic_only,30
Q7102834,'orismology',academic_only,0
Q901704,'orography',academic_only,1
Q118301,'orthodontics',academic_only,9
Q15218776,'orthopedic surgery',academic_only,7
Q216685,'orthopedics',academic_only,15
Q130239031,'osphresiology',academic_only,0
Q189553,'otolaryngology',academic_only,9
Q98959319,'outbreak science',academic_only,0
Q116146313,'palaeoclimate reconstruction',academic_only,0
Q179957,'palaeography',academic_only,10
Q63571124,'palaeohydrology',academic_only,0
Q134811116,'paleoagrostology',academic_only,0
Q7206,'paleoanthropology',academic_only,3
Q192694,'paleobotany',academic_only,5
Q2839806,'paleoceanography',academic_only,0
Q125199290,'paleocetology',academic_only,0
Q134810758,'paleodendrology',academic_only,0
Q3361737,'paleoentomology',academic_only,0
Q108941726,'paleoethnology',academic_only,0
Q125994414,'paleogeomorphology',academic_only,0
Q106099227,'paleoherpetology',academic_only,1
Q95989990,'paleohistology',academic_only,0
Q85791890,'paleohydrology',academic_only,1
Q27808133,'paleoichthyology',academic_only,0
Q1550690,'paleolimnology',academic_only,0
Q107154480,'paleomalacology',academic_only,0
Q106139468,'paleomammalogy',academic_only,2
Q1092241,'paleoneurology',academic_only,0
Q7205,'paleontology',academic_only,47
Q7127242,'paleoparasitology',academic_only,0
Q455928,'paleornithology',academic_only,0
Q1501881,'paleoseismology',academic_only,0
Q846535,'paleotempestology',academic_only,0
Q131575631,'paleozoogeography',academic_only,0
Q7132695,'paper studies',academic_only,0
Q757248,'papyrology',academic_only,1
Q12558282,'paradigmatics',academic_only,0
Q7135179,'paramedicine',academic_only,1
Q1570441,'parameterized complexity',academic_only,0
Q1849855,'parametric statistics',academic_only,0
Q105541384,'paramo ecology',academic_only,0
Q1858421,'paremiology',academic_only,5
Q124608623,'participatory cartography',academic_only,0
Q64809185,'particle physics and astrophysical sciences',academic_only,0
Q611755,'particle statistics',academic_only,3
Q7140480,'particle-size analysis',academic_only,1
Q10894548,'particular linguistics',academic_only,7
Q7143049,'pastoral counseling',academic_only,2
Q107689823,'pastoral ministry',academic_only,0
Q104469512,'pastoral studies',academic_only,0
Q127676320,'pathematology',academic_only,0
Q2056817,'patholinguistics',academic_only,0
Q7208,'pathology',academic_only,49
Q189380,'patristics',academic_only,0
Q1503585,'patrology',academic_only,1
Q127656487,'patronomatology',academic_only,0
Q15820293,'peace and conflict studies',academic_only,0
Q105098252,'peat bog ecology',academic_only,0
Q104373908,'peatland ecology',academic_only,2
Q12332633,'pedagogical anthropology',academic_only,0
Q7922,'pedagogy',academic_only,216
Q123028,'pediatrics',academic_only,46
Q11815366,'pedolinguistics',academic_only,0
Q215501,'pedology',academic_only,10
Q112936679,'pedology and pedometrics',academic_only,2
Q7159342,'pedometrics',academic_only,0
Q818670,'penology',academic_only,3
Q106511866,'perceptual-motor process',academic_only,1
Q104985225,'percussion performance',academic_only,1
Q7168264,'performance studies',academic_only,1
Q113127685,'performing arts of the Pacific Islands',academic_only,0
Q131345396,'perinatal mental health',academic_only,0
Q104373927,'permafrost ecology',academic_only,0
Q7170583,'personal genomics',academic_only,0
Q58820154,'personality computing',academic_only,0
Q105661746,'personnel counseling',academic_only,0
Q127675913,'personology',academic_only,0
Q133858062,'persuasive cartography',academic_only,0
Q10886678,'perturbation theory',academic_only,3
Q127676088,'pestology',academic_only,0
Q1273174,'petroleum engineering',academic_only,1
Q163082,'petrology',academic_only,14
Q2080707,'petrophysics',academic_only,0
Q2085115,'pharmaceutical biology',academic_only,0
Q64816679,'pharmaceutical research',academic_only,0
Q7180763,'pharmaceutical sciences',academic_only,15
Q186249,'pharmaceutics',academic_only,2
Q725307,'pharmacodynamics',academic_only,0
Q1567856,'pharmacoeconomics',academic_only,0
Q11084655,'pharmacology of traditional Chinese medical formulae',academic_only,0
Q4886683,'pharmacometrics',academic_only,0
Q1550789,'pharmacovigilance',academic_only,4
Q2946843,'pharology',academic_only,0
Q2085182,'pharyngology',academic_only,0
Q272737,'phenology',academic_only,2
Q179235,'phenomenology',academic_only,10
Q6497275,'phenomics',academic_only,1
Q3744958,'philematology',academic_only,0
Q40634,'philology',academic_only,84
Q488059,'philosophical anthropology',academic_only,2
Q4356367,'philosophical theology',academic_only,0
Q5891,'philosophy',academic_only,360
Q7186228,'philosophy and literature',academic_only,0
Q113128932,'philosophy of gender',academic_only,0
Q126842,'philosophy of law',academic_only,14
Q59115,'philosophy of science',academic_only,24
Q64816565,'philosophy, arts and society',academic_only,0
Q5862364,'phitotechnia',academic_only,0
Q8961945,'phonemics',academic_only,0
Q35395,'phonetics',academic_only,27
Q110761784,'phonetics and speech science',academic_only,2
Q40998,'phonology',academic_only,96
Q128893816,'photogeology',academic_only,0
Q110745442,'photogrammetry and remote sensing',academic_only,0
Q135926127,'photographic heritage',academic_only,0
Q111248583,'photographic science and instrumentation',academic_only,0
Q11633,'photography',academic_only,189
Q111143966,'photography studies',academic_only,0
Q625648,'photometry',academic_only,5
Q1073340,'photometry',academic_only,2
Q75135426,'photon science',academic_only,0
Q113112790,'photonic and electro-optical devices, sensors and systems',academic_only,2
Q113041614,'photonics, optoelectronics and optical communications',academic_only,4
Q1126894,'phraseology',academic_only,6
Q113406449,'phylomemetics',academic_only,0
Q137650197,'phylomythology',academic_only,0
Q7189583,'physical acoustics',academic_only,0
Q11372,'physical chemistry',academic_only,31
Q113135537,'physical chemistry of materials',academic_only,0
Q18346,'physical cosmology',academic_only,2
Q243253,'physical education',academic_only,8
Q113101947,'physical education and development curriculum and pedagogy',academic_only,0
Q64689346,'physical education with biology',academic_only,0
Q64689407,'physical education with mathematics',academic_only,0
Q52107,'physical geography',academic_only,42
Q113098245,'physical geography and environmental geoscience',academic_only,3
Q128894857,'physical geology',academic_only,2
Q7189612,'physical knot theory',academic_only,0
Q134891370,'physical limnology',academic_only,0
Q5750455,'physical metallurgy',academic_only,1
Q130304842,'physical meteorology',academic_only,0
Q1337681,'physical oceanography',academic_only,3
Q14632398,'physical science',academic_only,11
Q115250190,'physical-chemical mechanics',academic_only,0
Q413,'physics',academic_only,148
Q104211852,'physics historiography',academic_only,0
Q130798463,'physics of high temperatures',academic_only,0
Q130798470,'physics of thin films',academic_only,0
Q130798467,'physics of thin layers',academic_only,0
Q64688755,'physics with astronomy',academic_only,0
Q131085450,'physics with astrophysics',academic_only,0
Q64689646,'physics with biomedical sciences',academic_only,0
Q134912903,'physiographic geology',academic_only,0
Q521,'physiology',academic_only,56
Q815040,'physiology of clothing',academic_only,0
Q3382023,'physiology of reproduction',academic_only,0
Q65193474,'physiometry',academic_only,1
Q186005,'physiotherapy',academic_only,42
Q134891445,'phytobacteriology',academic_only,0
Q130217803,'phytoclimatology',academic_only,0
Q133501250,'phytology',academic_only,0
Q7189811,'phytopharmacology',academic_only,0
Q130253639,'phytophenology',academic_only,0
Q130253346,'phytoserology',academic_only,0
Q1138244,'phytosociology',academic_only,15
Q130253279,'phytoteratology',academic_only,0
Q104998020,'piano performance',academic_only,2
Q134892049,'pistology',academic_only,0
Q130253736,'placentology',academic_only,0
Q7201242,'planetary cartography',academic_only,2
Q751439,'planetary geology',academic_only,6
Q107966944,'planetary health ethics',academic_only,0
Q130798466,'planetary physics',academic_only,0
Q104499,'planetary science',academic_only,23
Q97182622,'plant biochemistry',academic_only,0
Q113133333,'plant cell and molecular biology',academic_only,1
Q107616960,'plant cell biology',academic_only,0
Q84861608,'plant conservation',academic_only,0
Q1387972,'plant ecology',academic_only,15
Q100913396,'plant ecophysiology',academic_only,1
Q106604818,'plant evolutionary biology',academic_only,0
Q55630097,'plant genetic resources',academic_only,0
Q7201518,'plant genetics',academic_only,0
Q3138337,'plant histology',academic_only,0
Q116251723,'plant microbiology',academic_only,0
Q100985929,'plant molecular biology',academic_only,0
Q655362,'plant morphology',academic_only,27
Q131624421,'plant neurobiology',academic_only,0
Q8328350,'plant nutrition',academic_only,0
Q185973,'plant physiology',academic_only,17
Q11870294,'plant production',academic_only,2
Q1795341,'plant stress physiology',academic_only,0
Q1138178,'plant taxonomy',academic_only,30
Q104825414,'plant-fungus relationships',academic_only,0
Q2098469,'plasma medicine',academic_only,0
Q4364900,'plethysmography',academic_only,6
Q835023,'poetics',academic_only,6
Q482,'poetry',academic_only,414
Q137914578,'poetry therapy',academic_only,0
Q1640995,'polar exploration',academic_only,6
Q37445,'police science',academic_only,3
Q113125740,'policy and administration studies',academic_only,4
Q136481337,'policy management',academic_only,0
Q3179130,'policy studies',academic_only,0
Q27778,'political anthropology',academic_only,1
Q137053180,'political arithmetic',academic_only,0
Q1660049,'political communication',academic_only,4
Q47555,'political economics',academic_only,6
Q113115885,'political economy and social change',academic_only,2
Q2101492,'political ethics',academic_only,0
Q855726,'political journalism',academic_only,2
