periodo_ark,label,start_year,end_year,qid,source,authority,broader_periods,narrower_periods,spatial_coverage
http://n2t.net/ark:/99152/p0mn2ndx6ds,Final Neolithic Period,-4500,-3101,,Priniatikos Pyrgos Periodization | Frank Lynam | William Megarry | Sylvia Desmond | Chloë N. Duckworth | Vera Klontza | Katarzyna Zeman-Wiśniewska | Sue Bridgford | Barry P.C. Molloy | Marina Milić | Matěj Pavlacký | Barbara Hayden | Joanna Day | Mariusz Wiśniewski | Ellinor Larsson,http://n2t.net/ark:/99152/p0mn2nd,,,Crete
http://n2t.net/ark:/99152/p0m64tdttb7,Chalcolithic,-6000,-3100,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,,http://n2t.net/ark:/99152/p0m64tdxvk7 http://n2t.net/ark:/99152/p0m64tdsvgf http://n2t.net/ark:/99152/p0m64tdnt4b http://n2t.net/ark:/99152/p0m64td9sr6 http://n2t.net/ark:/99152/p0m64td59t8,"Khuzestan, Iran | Iran"
http://n2t.net/ark:/99152/p0m64tdxvk7,"Chalcolithic, Susa II/Uruk",-3700,-3100,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdttb7,,"Khuzestan, Iran | Iran"
http://n2t.net/ark:/99152/p0r8d9ct3vz,Mellemneolitisk Tragtbægerkultur I,-3300,-3100,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0r8d9cnprd,Mellemneolitisk Tragtbægerkultur 1B,-3200,-3100,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p03gwtvfzkr,Neolithic,-8499,-3099,,Die Entstehung komplexer Siedlungen im Zentraloman Archäologische Untersuchungen zur Siedlungsgeschichte von Al-Khashbah | Samantha Petrella | Stephanie Döpper | Susanne Maier | Ullrich Ochs | Conrad Schmidt | Jonas Kluge | Nick Kirchhoff | Mona Walter,http://n2t.net/ark:/99152/p03gwtv,,,Eastern Arabia | Oman | United Arab Emirates
http://n2t.net/ark:/99152/p05krdxb9jd,Neolithic,-5999,-3099,,"Sandy Pylos : an archaeological history from Nestor to Navarino | Davis, Jack L. | Alcock, Susan E.",http://n2t.net/ark:/99152/p05krdx,,,ancient Pylos | Messenia
http://n2t.net/ark:/99152/p0jtch4tkn9,Middle Holocene,-4999,-3099,,"Hunter-gatherers of the ""empty quarter of the early Holocene"" to the last Neolithic societies: chronology of the late prehistory of south-eastern Arabia (8000-3100 BC) | Charpentier, Vincent",http://n2t.net/ark:/99152/p0jtch4,,http://n2t.net/ark:/99152/p0jtch4fgs8,Eastern Arabia | United Arab Emirates | Oman
http://n2t.net/ark:/99152/p0jtch4gtzj,Fusiform Point Facies,-4499,-3099,,"Hunter-gatherers of the ""empty quarter of the early Holocene"" to the last Neolithic societies: chronology of the late prehistory of south-eastern Arabia (8000-3100 BC) | Charpentier, Vincent",http://n2t.net/ark:/99152/p0jtch4,http://n2t.net/ark:/99152/p0jtch4fgs8,,Eastern Arabia | Oman | United Arab Emirates
http://n2t.net/ark:/99152/p0jtch4fgs8,Late Neolithic,-4499,-3099,,"Hunter-gatherers of the ""empty quarter of the early Holocene"" to the last Neolithic societies: chronology of the late prehistory of south-eastern Arabia (8000-3100 BC) | Charpentier, Vincent",http://n2t.net/ark:/99152/p0jtch4,http://n2t.net/ark:/99152/p0jtch4tkn9,http://n2t.net/ark:/99152/p0jtch4gtzj,Eastern Arabia | Oman | United Arab Emirates
http://n2t.net/ark:/99152/p0qv6m8zbcv,Chalcolithic Late,-3999,-3099,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,"Peloponnese, Central Greece, Epirus-Northwestern Greece, Ionian Islands, Western Greece, Cyclades, Thessaly, Macedonia, Thrace | Greece"
http://n2t.net/ark:/99152/p0f65r2d3xw,EB I,-3499,-3099,,"Life in biblical Israel | Stager, Lawrence E. | King, Philip J.",http://n2t.net/ark:/99152/p0f65r2,,,Levant | Cyprus | Syria | Turkey | Egypt | Lebanon | Jordan | Israel
http://n2t.net/ark:/99152/p0qv6m8fb5r,"Early Bronze Age I (Sitagroi IV, Dikili Tash IIIA, Pentapolis I)",-3499,-3099,,Digitizing Early Farming Cultures (DEFC) | Austrian Academy of Sciences (ÖAW) | Institut für Orientalische und Europäische Archäologie (OREA) | Anatolian Aegean Prehistoric Phenomena (AAPP),http://n2t.net/ark:/99152/p0qv6m8,,,Eastern Macedonia | Greece
http://n2t.net/ark:/99152/p0fk6s459bb,Early Bronze I,-3499,-3099,,Chronologies in old world archaeology | Robert W. Ehrich,http://n2t.net/ark:/99152/p0fk6s4,,,Palestine | Israel | Syria | Lebanon | Jordan | State of Palestine
http://n2t.net/ark:/99152/p047fhmd9qk,Late Uruk,-3499,-3099,,"The royal city of Susa : ancient Near Eastern treasures in the Louvre | Musée du Louvre. | Harper, Prudence Oliver. | Aruz, Joan. | Metropolitan Museum of Art (New York, N.Y.) | Tallon, Françoise.",http://n2t.net/ark:/99152/p047fhm,,,Mesopotamia | Iraq | Iran | Turkey
http://n2t.net/ark:/99152/p08m57hbkpw,Susa II,-3499,-3099,,British Museum,http://n2t.net/ark:/99152/p08m57h,,,Khuzestan | Iran
http://n2t.net/ark:/99152/p047fhm4kqv,Susa II archaeological period,-3499,-3099,,"The royal city of Susa : ancient Near Eastern treasures in the Louvre | Musée du Louvre. | Harper, Prudence Oliver. | Aruz, Joan. | Metropolitan Museum of Art (New York, N.Y.) | Tallon, Françoise.",http://n2t.net/ark:/99152/p047fhm,,,Elam | Turkey | Iraq | Iran
http://n2t.net/ark:/99152/p0kc8t6g2xc,Uruk (Warka) Period,-3499,-3099,,"Discovering the royal tombs at Ur. | Woolley, Leonard, 1880-1960. | Glubok, Shirley,",http://n2t.net/ark:/99152/p0kc8t6,,,Ur | Iraq
http://n2t.net/ark:/99152/p0njrb4t3cg,Later Uruk period,-3399,-3099,,"Ancient Mesopotamia : new perspectives | McIntosh, Jane.",http://n2t.net/ark:/99152/p0njrb4,,,Southern Mesopotamia | Iran | Iraq
http://n2t.net/ark:/99152/p02sht9wp3g,Late Uruk,-3199,-3099,,"The Uruk countryside : the natural setting of urban societies | Adams, Robert McC. (Robert McCormick), 1926- | Nissen, Hans Jörg.",http://n2t.net/ark:/99152/p02sht9,,,Uruk | Iraq
http://n2t.net/ark:/99152/p0qhb66tcgp,Neolit,-7000,-3061,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Albania
http://n2t.net/ark:/99152/p0qhb66vggp,неолитски,-4100,-3061,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Kosovo, Serbia"
http://n2t.net/ark:/99152/p06v8w4xz8n,Neolit,-4100,-3060,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Albania
http://n2t.net/ark:/99152/p06v8w49z2z,Neolithic,-4100,-3060,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Kosovo
http://n2t.net/ark:/99152/p06v8w4br8g,Neolithic,-4100,-3060,,FASTI - Home | L - P : Archaeology | AIAC,http://n2t.net/ark:/99152/p06v8w4,,,Serbia
http://n2t.net/ark:/99152/p086kj97594,Middle Archaic,-6050,-3050,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Georgia
http://n2t.net/ark:/99152/p086kj929mz,Middle Archaic,-6050,-3050,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,South Carolina
http://n2t.net/ark:/99152/p06w3b83m32,Bloque temporal 2,-5550,-3050,,El surgimiento de la desigualdad social en la prehistoria de las Sierras de Córdoba (Rep. Argentina) | Rivero D,http://n2t.net/ark:/99152/p06w3b8,,,"Córdoba (provincia, Argentina) | Argentina"
http://n2t.net/ark:/99152/p0h9ttq34s7,Neolithic,-5550,-3050,,"Centro Nacional de Investigación sobre la Evolución Humana, CENIEH",http://n2t.net/ark:/99152/p0h9ttq,http://n2t.net/ark:/99152/p0h9ttqdsxb,,Eurasia | Europe | Asia
http://n2t.net/ark:/99152/p09jqrd25j6,Neolítico,-5550,-3050,,,http://n2t.net/ark:/99152/p09jqrd,http://n2t.net/ark:/99152/p09jqrdvg7x,,Eurasia | Europe | Asia
http://n2t.net/ark:/99152/p089gcffn57,Sotira Culture,-4150,-3050,,The neolithic revolution in the Near East : transforming the human landscape | Alan H. Simmons,http://n2t.net/ark:/99152/p089gcf,,,Cyprus
http://n2t.net/ark:/99152/p083p5r2rtq,Predynastic,-4999,-3049,,"Ancient cities : the archaeology of urban life in the Ancient Near East and Egypt, Greece and Rome | Gates, Charles, 1950-",http://n2t.net/ark:/99152/p083p5r,,,Egypt
http://n2t.net/ark:/99152/p0bw9m8gcgw,Jarrell Phase,-4049,-3049,,Cultural chronology in Central Texas | Elton Prewitt,http://n2t.net/ark:/99152/p0bw9m8,http://n2t.net/ark:/99152/p0bw9m85g3f,,Central Texas | Texas
http://n2t.net/ark:/99152/p0z3skmxq8p,Early Bronze I,-3299,-3049,,"Archaeology of the land of the Bible, 10,000-586 B.C.E | Mazar, Amihai, (1942- ).,",http://n2t.net/ark:/99152/p0z3skm,,,Palestine | Jordan | Israel
http://n2t.net/ark:/99152/p02chr4knmx,Préhistoire,-800000,-3001,,PACTOLS chronology periods used in DOLIA data | INRAP: Institut National de Recherches Archeologiques Preventive,http://n2t.net/ark:/99152/p02chr4,,,France
http://n2t.net/ark:/99152/p086kj9fcmf,Middle Archaic (6500 - 3001 B.C.),-6500,-3001,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Virginia
http://n2t.net/ark:/99152/p0qhb66jx9k,Mittlere Kupferzeit,-3400,-3001,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Austria
http://n2t.net/ark:/99152/p0qhb66r2r9,Mittlere Kupferzeit,-3400,-3001,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,"Germany, Switzerland, Czech Republic, Liechtenstein | Liechtenstein | Switzerland | Czech Republic | Germany"
http://n2t.net/ark:/99152/p0qhb66jkxb,Prima età del rame,-3200,-3001,,ARIADNE Data Collection | ARIADNE Consortium |,http://n2t.net/ark:/99152/p0qhb66,,,Sicily
http://n2t.net/ark:/99152/p0s2rwkkkxz,Neolithic,-9500,-3000,,ROCEEH Out of Africa Database (ROAD) | The Role of Culture in Early Expansions of Humans (ROCEEH) research center | Sarah Wurz | Andrew Kandel,http://n2t.net/ark:/99152/p0s2rwk,,,Eurasia | Asia | Europe
http://n2t.net/ark:/99152/p0m64td5bn2,"Neolithic, Early",-7000,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdsmn4,,Maghreb | Mauritania | Morocco | Libya | Algeria | Tunisia | Western Sahara
http://n2t.net/ark:/99152/p0m64tdzg97,Neolithic,-6500,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,,http://n2t.net/ark:/99152/p0m64tdrc7h http://n2t.net/ark:/99152/p0m64td5npn http://n2t.net/ark:/99152/p0m64td3knd,Arabia | Bahrain | Qatar | Oman | Saudi Arabia | United Arab Emirates | Yemen
http://n2t.net/ark:/99152/p0m63njqxz5,Chalcolithic,-6400,-3000,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,Turkey
http://n2t.net/ark:/99152/p086kj9ht5g,Crab Orchard,-6000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj9pbf9,Faulkner,-6000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj94b8g,Hopewellian,-6000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj9s6bv,Mann,-6000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj9qdms,Middle Archaic,-6000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Illinois
http://n2t.net/ark:/99152/p086kj9bbs2,"Middle Archaic, indet.",-6000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p086kj9vv5c,Tablerock,-6000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Kentucky
http://n2t.net/ark:/99152/p0zmdxzd9wg,"""Halaf"" Chalcolithic",-5999,-3000,,"The city of Ugarit at Tell Ras Shamra | Yon, Marguerite.",http://n2t.net/ark:/99152/p0zmdxz,,,Ras Shamra | Ugarit
http://n2t.net/ark:/99152/p0m64tdz9hp,Chalcolithic,-5900,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,,http://n2t.net/ark:/99152/p0m64tdw4hx http://n2t.net/ark:/99152/p0m64tdvjrw http://n2t.net/ark:/99152/p0m64tdswpg http://n2t.net/ark:/99152/p0m64tdh27m http://n2t.net/ark:/99152/p0m64tdczcn http://n2t.net/ark:/99152/p0m64td23dg,Mesopotamia | Kuwait | Iraq | Syria
http://n2t.net/ark:/99152/p0m64tdww6z,Chalcolithic,-5500,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,,http://n2t.net/ark:/99152/p0m64tdqqgx http://n2t.net/ark:/99152/p0m64tdmcsc http://n2t.net/ark:/99152/p0m64tdkzbp,"Central Zagros, Iran | Iran"
http://n2t.net/ark:/99152/p0m64td3bdh,Chalcolithic,-5200,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,,http://n2t.net/ark:/99152/p0m64tdv2r9 http://n2t.net/ark:/99152/p0m64tdrx6c,Levant | Israel | Palestine | State of Palestine | Jordan | Lebanon | Syria
http://n2t.net/ark:/99152/p0s2rwktsx4,Chalcolithic,-5000,-3000,,ROCEEH Out of Africa Database (ROAD) | The Role of Culture in Early Expansions of Humans (ROCEEH) research center | Sarah Wurz | Andrew Kandel,http://n2t.net/ark:/99152/p0s2rwk,,,Eurasia | Europe | Asia
http://n2t.net/ark:/99152/p086kj9xc33,Middle Archaic,-5000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Florida
http://n2t.net/ark:/99152/p086kj97nww,Middle Archaic,-5000,-3000,,Digital Index of North American Archaeology (DINAA) | Thaddeus Bissett | David G. Anderson | Sephen Yerka | Eric C. Kansa | Sarah W. Kansa | R Carl DeMuth | Joshua Wells | Kelsey Noack Myers,http://n2t.net/ark:/99152/p086kj9,,,Missouri
http://n2t.net/ark:/99152/p09hq4nqk5s,Lithique,-4599,-3000,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,,,Antilles | Bahamas | Saint Vincent and the Grenadines | Venezuela | Jamaica | Cayman Islands | Turks and Caicos Islands | Anguilla | Dominica | Dominican Republic | Cuba | France | Saint Kitts and Nevis | British Virgin Islands | Haiti | Grenada | Barbados | Colombia | Aruba | Trinidad and Tobago | Puerto Rico | Antigua and Barbuda | Curaçao | Montserrat | Saint Lucia
http://n2t.net/ark:/99152/p0m64tdr2k5,Pre-Dynastic,-4400,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,,http://n2t.net/ark:/99152/p0m64tdkjqt http://n2t.net/ark:/99152/p0m64td497z,Egypt
http://n2t.net/ark:/99152/p0w7s2mj9pt,Ayampitinense II,-4000,-3000,,"La estratigrafía de la gruta de Intihuasi (Prov. de San Luis, R.A.) y sus relaciones con otros sitios precerámicos de Sudamérica | González, A. R. | Izeta, A. D.",http://n2t.net/ark:/99152/p0w7s2m,,,"Córdoba (provincia, Argentina) | Argentina"
http://n2t.net/ark:/99152/p0m64td5npn,"Neolithic, Late",-4000,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdzg97,,Arabia | Oman | Bahrain | Saudi Arabia | Qatar | Yemen | United Arab Emirates
http://n2t.net/ark:/99152/p0zmdxzbnh8,"""Ubaid""",-3999,-3000,,"The city of Ugarit at Tell Ras Shamra | Yon, Marguerite.",http://n2t.net/ark:/99152/p0zmdxz,,,Ras Shamra | Ugarit
http://n2t.net/ark:/99152/p09hq4nntfj,IVe millénaire AEC,-3999,-3000,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,,http://n2t.net/ark:/99152/p09hq4nw2j9 http://n2t.net/ark:/99152/p09hq4n8h89,Earth | World
http://n2t.net/ark:/99152/p0m64tdkzbp,"Chalcolithic, Late",-3800,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdww6z,,"Central Zagros, Iran | Iran"
http://n2t.net/ark:/99152/p0m64tdm68m,Early Bronze Age 1,-3600,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdfpbq,,Southern Levant | Jordan | Palestine | State of Palestine | Israel
http://n2t.net/ark:/99152/p0m63njbvnp,Early Bronze Age I,-3500,-3000,,The Levantine Ceramics Project | Andrea Berlin,http://n2t.net/ark:/99152/p0m63nj,,,"Israel, Jordan, Lebanon, Syria | Lebanon | Syria | Israel | Jordan"
http://n2t.net/ark:/99152/p0m64tdkjqt,"Pre-Dynastic, Late",-3500,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdr2k5,,Egypt
http://n2t.net/ark:/99152/p09hq4nw2j9,2e moitié IVe millénaire AEC,-3499,-3000,,"ArkeOpen chronology periods used in ArkeoGIS, a FAIR platform based on ontology organized spatiotemporal data about archaeology, history and environment. | ArkeoGIS authors | Philippe Jullien | Lizzie Scholtus",http://n2t.net/ark:/99152/p09hq4n,http://n2t.net/ark:/99152/p09hq4nntfj,,Earth | World
http://n2t.net/ark:/99152/p0m64tdczcn,"Chalcolithic, Late 5",-3300,-3000,,EAMENA Database | University of Southampton | University of Oxford,http://n2t.net/ark:/99152/p0m64td,http://n2t.net/ark:/99152/p0m64tdz9hp,,Northern Mesopotamia | Iraq | Syria
http://n2t.net/ark:/99152/p0r8d9cjtx8,Mellemneolitisk Tragtbægerkultur II,-3100,-3000,,MUD - Museernes Udgravningsdata Danmark Dateringskodetabel | Fund og Fortidsminder (Slots og Kulturstyrelsen) | MUD - Museernes Udgravningsdata Danmark  |,http://n2t.net/ark:/99152/p0r8d9c,,,Denmark
http://n2t.net/ark:/99152/p0ds9qjjf69,Stone Age,-349999,-2999,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,,http://n2t.net/ark:/99152/p0ds9qjsdpq http://n2t.net/ark:/99152/p0ds9qj3x2t http://n2t.net/ark:/99152/p0ds9qj2wwg,Greece
http://n2t.net/ark:/99152/p0ds9qj3x2t,Neolithic,-6499,-2999,,The British School at Athens: archaeological periods of Greece | British School at Athens,http://n2t.net/ark:/99152/p0ds9qj,http://n2t.net/ark:/99152/p0ds9qjjf69,http://n2t.net/ark:/99152/p0ds9qjwmfv http://n2t.net/ark:/99152/p0ds9qjrr5n http://n2t.net/ark:/99152/p0ds9qjrk5c http://n2t.net/ark:/99152/p0ds9qjqc49 http://n2t.net/ark:/99152/p0ds9qjb2tf http://n2t.net/ark:/99152/p0ds9qj3fwb,Greece
http://n2t.net/ark:/99152/p0gtzvd9vjw,Néolithique,-6499,-2999,,La Chronique des fouilles en ligne / Archaeology in Greece Online | École française d'Athènes | British School at Athens,http://n2t.net/ark:/99152/p0gtzvd,,http://n2t.net/ark:/99152/p0gtzvdv5bh http://n2t.net/ark:/99152/p0gtzvdshzz http://n2t.net/ark:/99152/p0gtzvdp7c7 http://n2t.net/ark:/99152/p0gtzvdh3rb http://n2t.net/ark:/99152/p0gtzvd9npj http://n2t.net/ark:/99152/p0gtzvd6wbq http://n2t.net/ark:/99152/p0gtzvd6ts3 http://n2t.net/ark:/99152/p0gtzvd5hm2 http://n2t.net/ark:/99152/p0gtzvd4r5r,Greece ; Northern Greece ; Crete | Crete | Greece
